# Generated by LORRAX 0.1.0 at 2026-09-06 21:34:37 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC
# sigXC = sigCC + sigTT + sigCT; sigCT is CT+TC
# Z_status=PATHOLOGICAL_EQP1_FALLBACK means raw Z is non-finite or outside 0 < Z <= 1; that state's eqp1 equals eqp0
# k-basis: irreducible wedge, 7 k-points; each block states its crystal coordinate on a '# kcrys' line
# star_spread_ev 3.993685100e-06   # max over ALL 30 bands of the per-band max-min of Re diag sigXC within one star, over the 36 full-BZ k this wedge unfolds to.  READ THE PER-BAND ROW BELOW, NOT THIS, IF YOU COMPARE A BAND SUBSET: the band scope belongs to the consumer, and this max answers the widest possible question.  BLIND TO THE TRS CONJUGATION CLASS by construction (conjugating a Hermitian block leaves its real diagonal intact) — that question is gated in tests/test_star_offdiag_gate.py
# star_spread_ev_per_band 8.056567822e-07 8.056567822e-07 1.018812753e-06 1.018812753e-06 9.997703927e-07 4.850182371e-07 1.118920842e-06 6.281570641e-07 5.793594759e-07 4.121168438e-07 9.986188871e-07 8.749202607e-07 1.266178106e-06 1.261207546e-06 1.324485591e-06 1.479234301e-06 6.963321404e-07 7.953440750e-07 1.738471463e-06 1.738471463e-06 7.321265603e-07 2.606449993e-06 9.277529500e-07 7.081560707e-07 1.404240869e-06 1.549242253e-06 2.543816318e-06 2.543816318e-06 2.447177620e-06 3.993685100e-06
# star_spread_multiplet_ev 2.915399348e-06
# star_spread_multiplet_ev_per_band 8.056567822e-07 8.056567822e-07 1.018812753e-06 1.018812753e-06 4.850182371e-07 4.850182371e-07 3.802188537e-07 3.802188537e-07 3.116322880e-07 3.116322880e-07 8.749202607e-07 8.749202607e-07 1.261207546e-06 1.261207546e-06 1.295560208e-06 1.295560208e-06 6.963321404e-07 6.963321404e-07 1.738471463e-06 1.738471463e-06 1.303326425e-06 1.303326425e-06 7.081560707e-07 7.081560707e-07 6.766283960e-07 6.766283960e-07 2.543816318e-06 2.543816318e-06 2.915399348e-06 2.915399348e-06

k-point 0:
# kcrys     0.000000000    0.000000000    0.000000000
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.123797              sigC=    3.586391+  0.013252i  sigXC=  -35.537407+  0.013252i  sigCC=  -35.540984+  0.013252i  sigTT=    0.003577              sigCT=    0.000000              Hdir=  593.557623              Eo=  -65.485401  Z=    1.000000  Z_status=OK
n=1   sigX=  -39.123797              sigC=    3.586391+  0.013252i  sigXC=  -35.537407+  0.013252i  sigCC=  -35.540984+  0.013252i  sigTT=    0.003577              sigCT=    0.000000              Hdir=  593.557623              Eo=  -65.485401  Z=    1.000000  Z_status=OK
n=2   sigX=  -33.264601              sigC=    3.427384+  0.013364i  sigXC=  -29.837217+  0.013364i  sigCC=  -29.841115+  0.013364i  sigTT=    0.003898              sigCT=    0.000000              Hdir=  585.473091              Eo=  -42.101509  Z=    1.000000  Z_status=OK
n=3   sigX=  -33.264601              sigC=    3.427384+  0.013364i  sigXC=  -29.837217+  0.013364i  sigCC=  -29.841115+  0.013364i  sigTT=    0.003898              sigCT=    0.000000              Hdir=  585.473091              Eo=  -42.101509  Z=    1.000000  Z_status=OK
n=4   sigX=  -32.596620              sigC=    3.491288+  0.014587i  sigXC=  -29.105332+  0.014587i  sigCC=  -29.109345+  0.014587i  sigTT=    0.004013              sigCT=    0.000000              Hdir=  578.537845              Eo=  -39.581592  Z=    1.000000  Z_status=OK
n=5   sigX=  -32.596620              sigC=    3.491288+  0.014587i  sigXC=  -29.105332+  0.014587i  sigCC=  -29.109345+  0.014587i  sigTT=    0.004013              sigCT=    0.000000              Hdir=  578.537845              Eo=  -39.581592  Z=    1.000000  Z_status=OK
n=6   sigX=  -32.577336              sigC=    3.441215+  0.013568i  sigXC=  -29.136121+  0.013568i  sigCC=  -29.140152+  0.013568i  sigTT=    0.004031              sigCT=    0.000000              Hdir=  588.492319              Eo=  -39.404758  Z=    1.000000  Z_status=OK
n=7   sigX=  -32.577336              sigC=    3.441215+  0.013568i  sigXC=  -29.136121+  0.013568i  sigCC=  -29.140152+  0.013568i  sigTT=    0.004031              sigCT=    0.000000              Hdir=  588.492319              Eo=  -39.404758  Z=    1.000000  Z_status=OK
n=8   sigX=  -21.771008              sigC=    4.491034+  0.041304i  sigXC=  -17.279974+  0.041304i  sigCC=  -17.280692+  0.041304i  sigTT=    0.000718              sigCT=    0.000000              Hdir=  384.672273              Eo=  -19.386678  Z=    1.000000  Z_status=OK
n=9   sigX=  -21.771008              sigC=    4.491034+  0.041304i  sigXC=  -17.279974+  0.041304i  sigCC=  -17.280692+  0.041304i  sigTT=    0.000718              sigCT=    0.000000              Hdir=  384.672273              Eo=  -19.386678  Z=    1.000000  Z_status=OK
