# Generated by LORRAX 0.1.0 at 2026-09-06 19:33:15 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH
# sigTOT = sigCC + sigTT + sigCT; sigCT is CT+TC
# k-basis: irreducible wedge, 7 k-points; each block states its crystal coordinate on a '# kcrys' line
# star_spread_ev 0.000000000e+00   # max over ALL 30 bands of the per-band max-min of Re diag sigTOT within one star, over the 36 full-BZ k this wedge unfolds to.  READ THE PER-BAND ROW BELOW, NOT THIS, IF YOU COMPARE A BAND SUBSET: the band scope belongs to the consumer, and this max answers the widest possible question.  BLIND TO THE TRS CONJUGATION CLASS by construction (conjugating a Hermitian block leaves its real diagonal intact) — that question is gated in tests/test_star_offdiag_gate.py
# star_spread_ev_per_band 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
# star_spread_multiplet_ev 0.000000000e+00
# star_spread_multiplet_ev_per_band 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00

k-point 0:
# kcrys     0.000000000    0.000000000    0.000000000
----------------------------------------------------------------------------------------------------
n=0   sigSX=  -14.923590              sigCOH=  -13.143383              sigTOT=  -28.066973              sigCC=  -28.070713              sigTT=    0.003740              sigCT=   -0.000000              Hdir=  593.557623              Eo=  -65.485401
n=1   sigSX=  -14.923590              sigCOH=  -13.143383              sigTOT=  -28.066973              sigCC=  -28.070713              sigTT=    0.003740              sigCT=   -0.000000              Hdir=  593.557623              Eo=  -65.485401
n=2   sigSX=  -12.084376              sigCOH=  -11.995975              sigTOT=  -24.080352              sigCC=  -24.083998              sigTT=    0.003646              sigCT=   -0.000000              Hdir=  585.473091              Eo=  -42.101509
n=3   sigSX=  -12.084376              sigCOH=  -11.995975              sigTOT=  -24.080352              sigCC=  -24.083998              sigTT=    0.003646              sigCT=   -0.000000              Hdir=  585.473091              Eo=  -42.101509
n=4   sigSX=  -11.810235              sigCOH=  -11.810865              sigTOT=  -23.621100              sigCC=  -23.625269              sigTT=    0.004169              sigCT=   -0.000000              Hdir=  578.537845              Eo=  -39.581592
n=5   sigSX=  -11.810235              sigCOH=  -11.810865              sigTOT=  -23.621100              sigCC=  -23.625269              sigTT=    0.004169              sigCT=   -0.000000              Hdir=  578.537845              Eo=  -39.581592
n=6   sigSX=  -11.770975              sigCOH=  -11.885655              sigTOT=  -23.656630              sigCC=  -23.660722              sigTT=    0.004092              sigCT=   -0.000000              Hdir=  588.492319              Eo=  -39.404758
n=7   sigSX=  -11.770975              sigCOH=  -11.885655              sigTOT=  -23.656630              sigCC=  -23.660722              sigTT=    0.004092              sigCT=   -0.000000              Hdir=  588.492319              Eo=  -39.404758
n=8   sigSX=   -6.759211              sigCOH=   -9.312144              sigTOT=  -16.071356              sigCC=  -16.072068              sigTT=    0.000712              sigCT=   -0.000000              Hdir=  384.672273              Eo=  -19.386678
n=9   sigSX=   -6.759211              sigCOH=   -9.312144              sigTOT=  -16.071356              sigCC=  -16.072068              sigTT=    0.000712              sigCT=   -0.000000              Hdir=  384.672273              Eo=  -19.386678
n=10  sigSX=   -6.682224              sigCOH=   -9.414739              sigTOT=  -16.096963              sigCC=  -16.097748              sigTT=    0.000785              sigCT=   -0.000000              Hdir=  352.781935              Eo=  -18.188004
n=11  sigSX=   -6.682224              sigCOH=   -9.414739              sigTOT=  -16.096963              sigCC=  -16.097748              sigTT=    0.000785              sigCT=   -0.000000              Hdir=  352.781935              Eo=  -18.188004
n=12  sigSX=   -6.058310              sigCOH=   -8.125795              sigTOT=  -14.184105              sigCC=  -14.185206              sigTT=    0.001101              sigCT=    0.000000              Hdir=  394.981010              Eo=  -10.891106
n=13  sigSX=   -6.058310              sigCOH=   -8.125795              sigTOT=  -14.184105              sigCC=  -14.185206              sigTT=    0.001101              sigCT=    0.000000              Hdir=  394.981010              Eo=  -10.891106
n=14  sigSX=   -7.028868              sigCOH=   -8.650727              sigTOT=  -15.679595              sigCC=  -15.681687              sigTT=    0.002092              sigCT=   -0.000000              Hdir=  496.454157              Eo=   -7.880295
n=15  sigSX=   -7.028868              sigCOH=   -8.650727              sigTOT=  -15.679595              sigCC=  -15.681687              sigTT=    0.002092              sigCT=   -0.000000              Hdir=  496.454157              Eo=   -7.880295
n=16  sigSX=   -6.961775              sigCOH=   -8.632535              sigTOT=  -15.594310              sigCC=  -15.595992              sigTT=    0.001682              sigCT=   -0.000000              Hdir=  491.798500              Eo=   -7.820967
n=17  sigSX=   -6.961775              sigCOH=   -8.632535              sigTOT=  -15.594310              sigCC=  -15.595992              sigTT=    0.001682              sigCT=   -0.000000              Hdir=  491.798500              Eo=   -7.820967
n=18  sigSX=   -5.598874              sigCOH=   -7.858142              sigTOT=  -13.457017              sigCC=  -13.457675              sigTT=    0.000658              sigCT=    0.000000              Hdir=  300.803576              Eo=   -7.130139
n=19  sigSX=   -5.598874              sigCOH=   -7.858142              sigTOT=  -13.457017              sigCC=  -13.457675              sigTT=    0.000658              sigCT=    0.000000              Hdir=  300.803576              Eo=   -7.130139
n=20  sigSX=   -7.170305              sigCOH=   -8.675911              sigTOT=  -15.846216              sigCC=  -15.848314              sigTT=    0.002098              sigCT=    0.000000              Hdir=  463.043802              Eo=   -6.799542
n=21  sigSX=   -7.170305              sigCOH=   -8.675911              sigTOT=  -15.846216              sigCC=  -15.848314              sigTT=    0.002098              sigCT=    0.000000              Hdir=  463.043802              Eo=   -6.799542
n=22  sigSX=   -7.145828              sigCOH=   -8.665131              sigTOT=  -15.810959              sigCC=  -15.812768              sigTT=    0.001809              sigCT=   -0.000000              Hdir=  462.594158              Eo=   -6.718565
n=23  sigSX=   -7.145828              sigCOH=   -8.665131              sigTOT=  -15.810959              sigCC=  -15.812768              sigTT=    0.001809              sigCT=   -0.000000              Hdir=  462.594158              Eo=   -6.718565
n=24  sigSX=   -6.792759              sigCOH=   -8.258885              sigTOT=  -15.051643              sigCC=  -15.053772              sigTT=    0.002129              sigCT=    0.000000              Hdir=  413.443044              Eo=   -5.399529
n=25  sigSX=   -6.792759              sigCOH=   -8.258885              sigTOT=  -15.051643              sigCC=  -15.053772              sigTT=    0.002129              sigCT=    0.000000              Hdir=  413.443044              Eo=   -5.399529
n=26  sigSX=   -5.133215              sigCOH=   -8.346995              sigTOT=  -13.480210              sigCC=  -13.482015              sigTT=    0.001805              sigCT=    0.000000              Hdir=  423.566729              Eo=   -2.591415
n=27  sigSX=   -5.133215              sigCOH=   -8.346995              sigTOT=  -13.480210              sigCC=  -13.482015              sigTT=    0.001805              sigCT=    0.000000              Hdir=  423.566729              Eo=   -2.591415
n=28  sigSX=   -5.105265              sigCOH=   -8.345791              sigTOT=  -13.451056              sigCC=  -13.452755              sigTT=    0.001699              sigCT=    0.000000              Hdir=  421.913099              Eo=   -2.515405
