57982945|lx-alloc-jackm-BISP-accept|2026-09-06T09:59:03|Unknown|nid[001064-001065,001068,001128]|billing=512,cpu=512,gres/gpu:a100=16,gres/gpu=16,mem=919208M,node=4|RUNNING
57982945.135|lx-Xg4-113755-237257-1697|2026-09-06T11:37:57|2026-09-06T11:38:36|nid001064|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|CANCELLED
57982945.136|lx-Xg4-113850-250343-9440|2026-09-06T11:38:55|2026-09-06T11:40:42|nid001128|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.137|lx-Xg4-113855-237399-5693|2026-09-06T11:39:01|2026-09-06T11:40:06|nid001128|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|CANCELLED
57982945.138|lx-Xg4-113936-250273-5479|2026-09-06T11:39:38|2026-09-06T11:41:05|nid001068|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.139|lx-Xg4-114002-258518-9170|2026-09-06T11:40:04|2026-09-06T11:41:16|nid001065|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.140|lx-Xg4-114116-208015-3316|2026-09-06T11:41:17|2026-09-06T11:42:58|nid[001064-001065,001068,001128]|cpu=512,gres/gpu:a100=16,gres/gpu=16,mem=919208M,node=4|COMPLETED
57982945.141|lx-Xg4-114116-202380-4971|2026-09-06T11:41:21|2026-09-06T11:41:39|nid[001064-001065,001068,001128]|cpu=512,gres/gpu:a100=16,gres/gpu=16,mem=919208M,node=4|FAILED
57982945.142|lx-Xg4-114116-198027-8038|2026-09-06T11:41:21|2026-09-06T11:46:42|nid[001064-001065,001068,001128]|cpu=512,gres/gpu:a100=16,gres/gpu=16,mem=919208M,node=4|COMPLETED
57982945.143|lx-Xg0-114353-280804-3461|2026-09-06T11:45:01|2026-09-06T11:45:03|nid001064|cpu=128,mem=229802M,node=1|COMPLETED
57982945.144|lx-Xg0-114509-284511-9392|2026-09-06T11:45:38|2026-09-06T11:46:01|nid001064|cpu=128,mem=229802M,node=1|FAILED
57982945.145|lx-Xg0-114549-292743-8532|2026-09-06T11:45:53|2026-09-06T11:46:31|nid001064|cpu=128,mem=229802M,node=1|FAILED
57982945.146|lx-Xg4-114645-287164-3365|2026-09-06T11:46:46|2026-09-06T11:51:38|nid[001064-001065,001068,001128]|cpu=512,gres/gpu:a100=16,gres/gpu=16,mem=919208M,node=4|FAILED
57982945.147|lx-Xg4-114645-286901-1050|2026-09-06T11:46:48|2026-09-06T11:49:41|nid001064|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|FAILED
57982945.148|lx-Xg4-114645-274286-4762|2026-09-06T11:46:48|2026-09-06T11:51:28|nid[001064-001065,001068,001128]|cpu=512,gres/gpu:a100=16,gres/gpu=16,mem=919208M,node=4|COMPLETED
57982945.149|lx-Xg0-114716-304836-4320|2026-09-06T11:47:20|2026-09-06T11:47:43|nid001064|cpu=128,mem=229802M,node=1|COMPLETED
57982945.150|lx-Xg0-115112-330167-6840|2026-09-06T11:51:13|2026-09-06T11:51:13|nid001064|cpu=128,mem=229802M,node=1|FAILED
57982945.151|lx-Xg1-115145-306646-3410|2026-09-06T11:51:49|2026-09-06T11:51:59|nid001064|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.152|lx-Xg4-115141-274909-6649|2026-09-06T11:51:49|2026-09-06T11:54:38|nid001064|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|CANCELLED
57982945.153|lx-Xg4-115152-306359-5227|2026-09-06T11:51:52|2026-09-06T11:52:00|nid001065|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|FAILED
57982945.154|lx-Xg4-115149-275053-8583|2026-09-06T11:51:54|2026-09-06T11:56:46|nid001064|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.155|lx-Xg4-115154-308913-4163|2026-09-06T11:51:56|2026-09-06T11:52:05|nid001068|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|FAILED
57982945.156|lx-Xg4-115145-274730-9627|2026-09-06T11:51:56|2026-09-06T12:01:14|nid001064|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|CANCELLED
57982945.157|lx-Xg4-115145-274088-8418|2026-09-06T11:51:56|2026-09-06T11:57:21|nid[001064-001065,001068,001128]|cpu=512,gres/gpu:a100=16,gres/gpu=16,mem=919208M,node=4|COMPLETED
57982945.158|lx-Xg0-115216-344221-5644|2026-09-06T11:52:19|2026-09-06T11:52:45|nid001064|cpu=128,mem=229802M,node=1|COMPLETED
57982945.159|lx-Xg4-115721-363470-4113|2026-09-06T11:57:24|2026-09-06T12:00:40|nid001065|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.160|lx-Xg4-115721-277816-1303|2026-09-06T11:57:24|2026-09-06T11:58:40|nid001065|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.161|lx-Xg4-115727-360762-3502|2026-09-06T11:57:31|2026-09-06T11:58:31|nid001068|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.162|lx-Xg1-115731-373269-1738|2026-09-06T11:57:36|2026-09-06T11:57:43|nid001068|cpu=128,gres/gpu:a100=1,gres/gpu=1,mem=229802M,node=1|FAILED
57982945.163|lx-Xg4-115742-274518-7011|2026-09-06T11:57:43|2026-09-06T11:58:54|nid001128|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.164|lx-Xg0-115808-380235-8363|2026-09-06T11:58:08|2026-09-06T11:58:27|nid001064|cpu=128,mem=229802M,node=1|COMPLETED
57982945.165|lx-Xg0-115819-380327-6096|2026-09-06T11:58:21|2026-09-06T11:58:23|nid[001064-001065,001068,001128]|cpu=512,mem=919208M,node=4|FAILED
57982945.166|lx-Xg4-115836-382173-7070|2026-09-06T11:58:38|2026-09-06T11:59:30|nid001068|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.167|lx-Xg4-115900-384535-8939|2026-09-06T11:59:02|2026-09-06T12:02:24|nid001128|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.168|lx-Xg1-115937-386162-9821|2026-09-06T11:59:38|2026-09-06T12:00:14|nid001068|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|FAILED
57982945.169|lx-Xg1-120056-398674-7698|2026-09-06T12:00:58|Unknown|nid001065|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|RUNNING
57982945.170|lx-Xg0-120221-406339-5559|2026-09-06T12:02:24|Unknown|nid001064|cpu=128,mem=229802M,node=1|RUNNING
57982945.171|lx-Xg4-120221-406350-5513|2026-09-06T12:02:24|Unknown|nid001064|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|RUNNING
57982945.172|lx-Xg0-120221-406342-5439|2026-09-06T12:02:24|2026-09-06T12:03:36|nid001064|cpu=128,mem=229802M,node=1|FAILED
57982945.173|lx-Xg4-120230-406775-1906|2026-09-06T12:02:34|2026-09-06T12:04:18|nid001068|cpu=128,gres/gpu:a100=4,gres/gpu=4,mem=229802M,node=1|COMPLETED
57982945.174|lx-Xg0-120234-371150-4599|2026-09-06T12:02:36|2026-09-06T12:02:39|nid[001064-001065,001068,001128]|cpu=512,mem=919208M,node=4|FAILED
