n=19  sigX=  -19.050400              sigC=    3.263458+  0.024187i  sigXC=  -15.786943+  0.024187i  sigCC=  -15.788331+  0.024187i  sigTT=    0.001388              sigCT=    0.000000              Hdir=  448.428463              Eo=   -8.120334  Z=    0.807776  Z_status=OK
n=20  sigX=  -17.278527              sigC=    3.114121+  0.023813i  sigXC=  -14.164406+  0.023813i  sigCC=  -14.165056+  0.023813i  sigTT=    0.000650              sigCT=    0.000000              Hdir=  321.615347              Eo=   -7.044083  Z=    0.752340  Z_status=OK
n=21  sigX=  -17.278527              sigC=    3.114121+  0.023813i  sigXC=  -14.164406+  0.023813i  sigCC=  -14.165056+  0.023813i  sigTT=    0.000650              sigCT=    0.000000              Hdir=  321.615347              Eo=   -7.044083  Z=    0.752340  Z_status=OK
n=22  sigX=  -17.869095              sigC=    2.819993+  0.018454i  sigXC=  -15.049101+  0.018454i  sigCC=  -15.050166+  0.018454i  sigTT=    0.001065              sigCT=   -0.000000              Hdir=  425.748361              Eo=   -6.595119  Z=    0.754848  Z_status=OK
n=23  sigX=  -17.869095              sigC=    2.819993+  0.018454i  sigXC=  -15.049101+  0.018454i  sigCC=  -15.050166+  0.018454i  sigTT=    0.001065              sigCT=   -0.000000              Hdir=  425.748361              Eo=   -6.595119  Z=    0.754848  Z_status=OK
n=24  sigX=  -16.593063              sigC=    2.280997+  0.011932i  sigXC=  -14.312065+  0.011932i  sigCC=  -14.313689+  0.011932i  sigTT=    0.001624              sigCT=    0.000000              Hdir=  463.129514              Eo=   -6.289936  Z=    0.768891  Z_status=OK
n=25  sigX=  -16.593063              sigC=    2.280997+  0.011932i  sigXC=  -14.312065+  0.011932i  sigCC=  -14.313689+  0.011932i  sigTT=    0.001624              sigCT=    0.000000              Hdir=  463.129514              Eo=   -6.289936  Z=    0.768891  Z_status=OK
n=26  sigX=  -11.632218              sigC=   -2.603608+ -0.014344i  sigXC=  -14.235826+ -0.014344i  sigCC=  -14.237714+ -0.014344i  sigTT=    0.001888              sigCT=    0.000000              Hdir=  485.585728              Eo=   -3.056509  Z=    0.762438  Z_status=OK
n=27  sigX=  -11.632218              sigC=   -2.603608+ -0.014344i  sigXC=  -14.235826+ -0.014344i  sigCC=  -14.237714+ -0.014344i  sigTT=    0.001888              sigCT=    0.000000              Hdir=  485.585728              Eo=   -3.056509  Z=    0.762438  Z_status=OK
n=28  sigX=  -10.798575              sigC=   -2.534655+ -0.013667i  sigXC=  -13.333230+ -0.013667i  sigCC=  -13.335266+ -0.013667i  sigTT=    0.002036              sigCT=    0.000000              Hdir=  457.807710              Eo=   -2.954630  Z=    0.773461  Z_status=OK
